dataset_source,external_animal_id,series,center,breed,sex,age_days,body_length_cm,withers_height_cm,thoracic_depth_cm,rump_width_cm,chest_girth_cm,chest_width_cm,real_weight_kg,qc_flag,validated_subset,notes
FECL/LIMUSINEX-ES,ES031010882483,51,Badajoz,Limousine,male,,193.0,130.0,,,206.0,,670.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES081011386232,51,Badajoz,Limousine,male,,180.0,127.0,,,197.0,,598.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES091011320800,51,Badajoz,Limousine,male,,197.0,137.0,,,197.0,,552.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES021011042540,51,Badajoz,Limousine,male,,198.0,135.0,,,210.0,,518.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES041011071905,51,Badajoz,Limousine,male,,183.0,128.0,,,192.0,,654.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES021011143128,51,Badajoz,Limousine,male,,190.0,129.0,,,199.0,,582.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES031011369501,51,Badajoz,Limousine,male,,177.0,131.0,,,210.0,,540.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES031011071879,51,Badajoz,Limousine,male,,184.0,128.0,,,197.0,,656.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES051010965776,51,Badajoz,Limousine,male,,189.0,129.0,,,193.0,,574.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES051010920606,51,Badajoz,Limousine,male,,171.0,130.0,,,195.0,,570.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES041011159279,51,Badajoz,Limousine,male,,195.0,129.0,,,194.0,,730.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES021010945300,51,Badajoz,Limousine,male,,174.0,119.0,,,189.0,,558.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES011011071877,51,Badajoz,Limousine,male,,186.0,127.0,,,195.0,,640.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES051011207520,51,Badajoz,Limousine,male,,186.0,123.0,,,190.0,,626.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES041010731986,51,Badajoz,Limousine,male,,181.0,125.0,,,191.0,,602.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES071011071873,51,Badajoz,Limousine,male,,192.0,130.0,,,200.0,,664.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES071011213295,51,Badajoz,Limousine,male,,175.0,125.0,,,188.0,,634.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES071011310699,51,Badajoz,Limousine,male,,194.0,130.0,,,200.0,,582.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES061011213294,51,Badajoz,Limousine,male,,171.0,127.0,,,179.0,,638.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES031010883577,51,Badajoz,Limousine,male,,186.0,126.0,,,192.0,,550.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
FECL/LIMUSINEX-ES,ES091011159274,51,Badajoz,Limousine,male,,183.0,129.0,,,191.0,,664.0,series_suspect_weight_link,NO,"young bulls, station performance test; tape morphometry"
